dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,windspeed,casual,registered,cnt,day,dayInstant,pct_registered,pct_registered_hourly,pct_registered_monthly,day_night,temp*windspeed,hum^2
2011-01-08,162,1,0,1,0,0,6,0,2,0.18,0.1642,1,24,25,8,night,0.96,0.8163168826313831,0.9127134955483888,0,0.029556000000000002,0.2601
2011-01-08,163,1,0,1,1,0,6,0,2,0.18,0.0896,1,15,16,8,night,0.9375,0.8018548480591745,0.9127134955483888,0,0.016128,0.30250000000000005
2011-01-08,164,1,0,1,2,0,6,0,2,0.18,0.0,3,13,16,8,night,0.8125,0.7990380385685414,0.9127134955483888,0,0.0,0.30250000000000005
2011-01-08,165,1,0,1,3,0,6,0,3,0.18,0.1642,0,7,7,8,night,1.0,0.8173170279753528,0.9127134955483888,0,0.029556000000000002,0.30250000000000005
2011-01-08,166,1,0,1,4,0,6,0,3,0.18,0.1642,0,1,1,8,night,1.0,0.8342918234201965,0.9127134955483888,0,0.029556000000000002,0.30250000000000005
2011-01-08,167,1,0,1,5,0,6,0,2,0.16,0.1642,0,5,5,8,night,1.0,0.9090063926361744,0.9127134955483888,0,0.026272000000000004,0.5476
2011-01-08,168,1,0,1,6,0,6,0,2,0.16,0.1642,0,2,2,8,morning,1.0,0.9054121705685394,0.9127134955483888,0,0.026272000000000004,0.5476
2011-01-08,169,1,0,1,7,0,6,0,2,0.16,0.1045,1,8,9,8,morning,0.8888888888888888,0.9052410889673277,0.9127134955483888,1,0.01672,0.5476
2011-01-08,170,1,0,1,8,0,6,0,3,0.16,0.1045,0,15,15,8,morning,1.0,0.8967975977869581,0.9127134955483888,1,0.01672,0.8649000000000001
2011-01-08,171,1,0,1,9,0,6,0,3,0.16,0.1045,0,20,20,8,morning,1.0,0.854061979877075,0.9127134955483888,1,0.01672,0.8649000000000001
2011-01-08,172,1,0,1,10,0,6,0,2,0.18,0.1642,5,56,61,8,midday,0.9180327868852459,0.7610313538911803,0.9127134955483888,1,0.029556000000000002,0.6400000000000001
2011-01-08,173,1,0,1,11,0,6,0,2,0.2,0.3881,2,60,62,8,midday,0.967741935483871,0.7484355684678509,0.9127134955483888,1,0.07762000000000001,0.4760999999999999
2011-01-08,174,1,0,1,12,0,6,0,2,0.2,0.3582,8,90,98,8,midday,0.9183673469387755,0.7706762783326729,0.9127134955483888,1,0.07164000000000001,0.34809999999999997
2011-01-08,175,1,0,1,13,0,6,0,1,0.2,0.3284,7,95,102,8,midday,0.9313725490196079,0.7616378079174793,0.9127134955483888,1,0.06568,0.1936
2011-01-08,176,1,0,1,14,0,6,0,1,0.2,0.4925,12,83,95,8,midday,0.8736842105263158,0.7343085608927046,0.9127134955483888,1,0.0985,0.1024
2011-01-08,177,1,0,1,15,0,6,0,1,0.2,0.4478,5,69,74,8,midday,0.9324324324324325,0.7443709615117798,0.9127134955483888,1,0.08956,0.1024
2011-01-08,178,1,0,1,16,0,6,0,1,0.18,0.4478,8,68,76,8,midday,0.8947368421052632,0.7915030545157116,0.9127134955483888,1,0.080604,0.0841
2011-01-08,179,1,0,1,17,0,6,0,1,0.16,0.5522,5,64,69,8,midday,0.927536231884058,0.8218719530675913,0.9127134955483888,1,0.088352,0.1369
2011-01-08,180,1,0,1,18,0,6,0,1,0.14,0.2985,3,52,55,8,afternoon,0.9454545454545454,0.841917754177425,0.9127134955483888,1,0.04179,0.1521
2011-01-08,181,1,0,1,19,0,6,0,1,0.14,0.2537,4,26,30,8,afternoon,0.8666666666666667,0.8453556597500091,0.9127134955483888,1,0.035518,0.1296
2011-01-08,182,1,0,1,20,0,6,0,1,0.12,0.2537,0,28,28,8,afternoon,1.0,0.8440735162678698,0.9127134955483888,1,0.030443999999999995,0.1296
2011-01-08,183,1,0,1,21,0,6,0,1,0.12,0.3582,2,35,37,8,afternoon,0.9459459459459459,0.8463485753419405,0.9127134955483888,1,0.042984,0.1521
2011-01-08,184,1,0,1,22,0,6,0,1,0.12,0.3881,1,33,34,8,night,0.9705882352941176,0.8437551432947441,0.9127134955483888,1,0.046571999999999995,0.1296
2011-01-08,185,1,0,1,23,0,6,0,1,0.1,0.4478,0,22,22,8,night,1.0,0.8388922846577078,0.9127134955483888,1,0.04478,0.1521
2011-01-09,186,1,0,1,0,0,0,0,1,0.1,0.3881,1,24,25,9,night,0.96,0.8163168826313831,0.9127134955483888,0,0.038810000000000004,0.17639999999999997
2011-01-09,187,1,0,1,1,0,0,0,1,0.1,0.4627,0,12,12,9,night,1.0,0.8018548480591745,0.9127134955483888,0,0.046270000000000006,0.17639999999999997
2011-01-09,188,1,0,1,2,0,0,0,1,0.1,0.4627,0,11,11,9,night,1.0,0.7990380385685414,0.9127134955483888,0,0.046270000000000006,0.2116
2011-01-09,189,1,0,1,3,0,0,0,1,0.1,0.4179,0,4,4,9,night,1.0,0.8173170279753528,0.9127134955483888,0,0.04179,0.2116
2011-01-09,190,1,0,1,4,0,0,0,1,0.08,0.194,0,1,1,9,night,1.0,0.8342918234201965,0.9127134955483888,0,0.01552,0.28090000000000004
2011-01-09,191,1,0,1,5,0,0,0,1,0.08,0.194,0,1,1,9,night,1.0,0.9090063926361744,0.9127134955483888,0,0.01552,0.28090000000000004
2011-01-09,192,1,0,1,6,0,0,0,1,0.1,0.2836,0,1,1,9,morning,1.0,0.9054121705685394,0.9127134955483888,0,0.028360000000000003,0.24009999999999998
2011-01-09,193,1,0,1,7,0,0,0,1,0.08,0.194,1,5,6,9,morning,0.8333333333333334,0.9052410889673277,0.9127134955483888,1,0.01552,0.28090000000000004
2011-01-09,194,1,0,1,8,0,0,0,1,0.1,0.2836,0,10,10,9,morning,1.0,0.8967975977869581,0.9127134955483888,1,0.028360000000000003,0.24009999999999998
2011-01-09,195,1,0,1,9,0,0,0,1,0.12,0.5224,0,19,19,9,morning,1.0,0.854061979877075,0.9127134955483888,1,0.062688,0.2116
2011-01-09,196,1,0,1,10,0,0,0,1,0.14,0.3881,0,49,49,9,midday,1.0,0.7610313538911803,0.9127134955483888,1,0.05433400000000001,0.18489999999999998
2011-01-09,197,1,0,1,11,0,0,0,1,0.16,0.5224,2,47,49,9,midday,0.9591836734693877,0.7484355684678509,0.9127134955483888,1,0.08358399999999999,0.16000000000000003
2011-01-09,198,1,0,1,12,0,0,0,1,0.18,0.4478,4,79,83,9,midday,0.9518072289156626,0.7706762783326729,0.9127134955483888,1,0.080604,0.1369
2011-01-09,199,1,0,1,13,0,0,0,1,0.2,0.4478,6,69,75,9,midday,0.92,0.7616378079174793,0.9127134955483888,1,0.08956,0.11560000000000002
2011-01-09,200,1,0,1,14,0,0,0,1,0.22,0.4627,8,64,72,9,midday,0.8888888888888888,0.7343085608927046,0.9127134955483888,1,0.101794,0.1024
2011-01-09,201,1,0,1,15,0,0,0,1,0.22,0.3582,5,77,82,9,midday,0.9390243902439024,0.7443709615117798,0.9127134955483888,1,0.078804,0.12249999999999998
2011-01-09,202,1,0,1,16,0,0,0,1,0.2,0.4478,13,79,92,9,midday,0.8586956521739131,0.7915030545157116,0.9127134955483888,1,0.08956,0.11560000000000002
2011-01-09,203,1,0,1,17,0,0,0,1,0.18,0.3881,3,59,62,9,midday,0.9516129032258065,0.8218719530675913,0.9127134955483888,1,0.069858,0.1369
2011-01-09,204,1,0,1,18,0,0,0,1,0.16,0.3284,4,44,48,9,afternoon,0.9166666666666666,0.841917754177425,0.9127134955483888,1,0.05254400000000001,0.16000000000000003
2011-01-09,205,1,0,1,19,0,0,0,1,0.16,0.3284,1,40,41,9,afternoon,0.975609756097561,0.8453556597500091,0.9127134955483888,1,0.05254400000000001,0.18489999999999998
2011-01-09,206,1,0,1,20,0,0,0,1,0.14,0.2537,0,38,38,9,afternoon,1.0,0.8440735162678698,0.9127134955483888,1,0.035518,0.2116
2011-01-09,207,1,0,1,21,0,0,0,1,0.14,0.4179,1,19,20,9,afternoon,0.95,0.8463485753419405,0.9127134955483888,1,0.058506,0.2116
2011-01-09,208,1,0,1,22,0,0,0,1,0.14,0.2985,5,10,15,9,night,0.6666666666666666,0.8437551432947441,0.9127134955483888,1,0.04179,0.2116
2011-01-09,209,1,0,1,23,0,0,0,1,0.12,0.194,0,6,6,9,night,1.0,0.8388922846577078,0.9127134955483888,1,0.02328,0.25
2011-01-10,210,1,0,1,0,0,1,1,1,0.12,0.2836,2,3,5,10,night,0.6,0.8163168826313831,0.9127134955483888,0,0.034032,0.25
2011-01-10,211,1,0,1,1,0,1,1,1,0.12,0.2836,1,0,1,10,night,0.0,0.8018548480591745,0.9127134955483888,0,0.034032,0.25
2011-01-10,212,1,0,1,2,0,1,1,1,0.12,0.2239,0,3,3,10,night,1.0,0.7990380385685414,0.9127134955483888,0,0.026867999999999996,0.25
2011-01-10,213,1,0,1,3,0,1,1,1,0.12,0.2239,0,1,1,10,night,1.0,0.8173170279753528,0.9127134955483888,0,0.026867999999999996,0.25
2011-01-10,214,1,0,1,4,0,1,1,1,0.1,0.1343,1,2,3,10,night,0.6666666666666666,0.8342918234201965,0.9127134955483888,0,0.013430000000000001,0.2916
2011-01-10,215,1,0,1,5,0,1,1,1,0.1,0.2537,0,3,3,10,night,1.0,0.9090063926361744,0.9127134955483888,0,0.02537,0.2916
2011-01-10,216,1,0,1,6,0,1,1,1,0.12,0.2836,0,31,31,10,morning,1.0,0.9054121705685394,0.9127134955483888,0,0.034032,0.25
2011-01-10,217,1,0,1,7,0,1,1,1,0.12,0.2239,2,75,77,10,morning,0.974025974025974,0.9052410889673277,0.9127134955483888,1,0.026867999999999996,0.25
2011-01-10,218,1,0,1,8,0,1,1,2,0.12,0.2836,4,184,188,10,morning,0.9787234042553191,0.8967975977869581,0.9127134955483888,1,0.034032,0.25
2011-01-10,219,1,0,1,9,0,1,1,2,0.14,0.2537,2,92,94,10,morning,0.9787234042553191,0.854061979877075,0.9127134955483888,1,0.035518,0.25
2011-01-10,220,1,0,1,10,0,1,1,2,0.14,0.2985,0,31,31,10,midday,1.0,0.7610313538911803,0.9127134955483888,1,0.04179,0.25
2011-01-10,221,1,0,1,11,0,1,1,2,0.16,0.2836,2,28,30,10,midday,0.9333333333333333,0.7484355684678509,0.9127134955483888,1,0.04537600000000001,0.22089999999999999
2011-01-10,222,1,0,1,12,0,1,1,2,0.2,0.2836,5,47,52,10,midday,0.9038461538461539,0.7706762783326729,0.9127134955483888,1,0.056720000000000007,0.16000000000000003
2011-01-10,223,1,0,1,13,0,1,1,2,0.2,0.2836,4,50,54,10,midday,0.9259259259259259,0.7616378079174793,0.9127134955483888,1,0.056720000000000007,0.16000000000000003
2011-01-10,224,1,0,1,14,0,1,1,2,0.2,0.2239,0,47,47,10,midday,1.0,0.7343085608927046,0.9127134955483888,1,0.04478,0.16000000000000003
2011-01-10,225,1,0,1,15,0,1,1,2,0.2,0.2239,2,43,45,10,midday,0.9555555555555556,0.7443709615117798,0.9127134955483888,1,0.04478,0.16000000000000003
2011-01-10,226,1,0,1,16,0,1,1,1,0.2,0.1343,4,70,74,10,midday,0.9459459459459459,0.7915030545157116,0.9127134955483888,1,0.026860000000000002,0.16000000000000003
2011-01-10,227,1,0,1,17,0,1,1,1,0.2,0.1045,4,174,178,10,midday,0.9775280898876404,0.8218719530675913,0.9127134955483888,1,0.020900000000000002,0.16000000000000003
2011-01-10,228,1,0,1,18,0,1,1,1,0.2,0.2239,1,154,155,10,afternoon,0.9935483870967742,0.841917754177425,0.9127134955483888,1,0.04478,0.16000000000000003
2011-01-10,229,1,0,1,19,0,1,1,1,0.16,0.1642,3,92,95,10,afternoon,0.968421052631579,0.8453556597500091,0.9127134955483888,1,0.026272000000000004,0.22089999999999999
2011-01-10,230,1,0,1,20,0,1,1,1,0.16,0.1642,1,73,74,10,afternoon,0.9864864864864865,0.8440735162678698,0.9127134955483888,1,0.026272000000000004,0.25
2011-01-10,231,1,0,1,21,0,1,1,1,0.14,0.194,1,37,38,10,afternoon,0.9736842105263158,0.8463485753419405,0.9127134955483888,1,0.027160000000000004,0.34809999999999997
2011-01-10,232,1,0,1,22,0,1,1,1,0.14,0.1642,2,22,24,10,night,0.9166666666666666,0.8437551432947441,0.9127134955483888,1,0.022988000000000005,0.34809999999999997
2011-01-10,233,1,0,1,23,0,1,1,1,0.14,0.1642,0,18,18,10,night,1.0,0.8388922846577078,0.9127134955483888,1,0.022988000000000005,0.34809999999999997
2011-01-11,234,1,0,1,0,0,2,1,1,0.14,0.1045,2,10,12,11,night,0.8333333333333334,0.8163168826313831,0.9127134955483888,0,0.01463,0.34809999999999997
2011-01-11,235,1,0,1,1,0,2,1,1,0.14,0.1642,0,3,3,11,night,1.0,0.8018548480591745,0.9127134955483888,0,0.022988000000000005,0.34809999999999997
2011-01-11,236,1,0,1,2,0,2,1,2,0.16,0.194,0,3,3,11,night,1.0,0.7990380385685414,0.9127134955483888,0,0.03104,0.30250000000000005
2011-01-11,237,1,0,1,5,0,2,1,2,0.16,0.1343,0,6,6,11,night,1.0,0.9090063926361744,0.9127134955483888,0,0.021488,0.30250000000000005
2011-01-11,238,1,0,1,6,0,2,1,2,0.16,0.1343,0,27,27,11,morning,1.0,0.9054121705685394,0.9127134955483888,0,0.021488,0.30250000000000005
2011-01-11,239,1,0,1,7,0,2,1,2,0.16,0.0,2,97,99,11,morning,0.9797979797979798,0.9052410889673277,0.9127134955483888,1,0.0,0.30250000000000005
2011-01-11,240,1,0,1,8,0,2,1,2,0.18,0.0896,3,214,217,11,morning,0.9861751152073732,0.8967975977869581,0.9127134955483888,1,0.016128,0.2601
2011-01-11,241,1,0,1,9,0,2,1,2,0.18,0.1642,3,127,130,11,morning,0.9769230769230769,0.854061979877075,0.9127134955483888,1,0.029556000000000002,0.2601
2011-01-11,242,1,0,1,10,0,2,1,2,0.2,0.1642,3,51,54,11,midday,0.9444444444444444,0.7610313538911803,0.9127134955483888,1,0.03284,0.2601
2011-01-11,243,1,0,1,11,0,2,1,2,0.2,0.1343,4,31,35,11,midday,0.8857142857142857,0.7484355684678509,0.9127134955483888,1,0.026860000000000002,0.22089999999999999
2011-01-11,244,1,0,1,12,0,2,1,2,0.2,0.1045,2,55,57,11,midday,0.9649122807017544,0.7706762783326729,0.9127134955483888,1,0.020900000000000002,0.2601
2011-01-11,245,1,0,1,13,0,2,1,2,0.2,0.0896,6,46,52,11,midday,0.8846153846153846,0.7616378079174793,0.9127134955483888,1,0.017920000000000002,0.34809999999999997
2011-01-11,246,1,0,1,14,0,2,1,2,0.2,0.0896,3,60,63,11,midday,0.9523809523809523,0.7343085608927046,0.9127134955483888,1,0.017920000000000002,0.34809999999999997
2011-01-11,247,1,0,1,15,0,2,1,2,0.16,0.0896,2,45,47,11,midday,0.9574468085106383,0.7443709615117798,0.9127134955483888,1,0.014336,0.6400000000000001
2011-01-11,248,1,0,1,16,0,2,1,2,0.16,0.2239,4,72,76,11,midday,0.9473684210526315,0.7915030545157116,0.9127134955483888,1,0.035824,0.7395999999999999
2011-01-11,249,1,0,1,17,0,2,1,2,0.16,0.2239,6,130,136,11,midday,0.9558823529411765,0.8218719530675913,0.9127134955483888,1,0.035824,0.7395999999999999
2011-01-11,250,1,0,1,18,0,2,1,3,0.16,0.1045,1,94,95,11,afternoon,0.9894736842105263,0.841917754177425,0.9127134955483888,1,0.01672,0.8649000000000001
2011-01-11,251,1,0,1,19,0,2,1,3,0.16,0.0,0,51,51,11,afternoon,1.0,0.8453556597500091,0.9127134955483888,1,0.0,0.8649000000000001
2011-01-11,252,1,0,1,20,0,2,1,3,0.16,0.194,0,32,32,11,afternoon,1.0,0.8440735162678698,0.9127134955483888,1,0.03104,0.8649000000000001
2011-01-11,253,1,0,1,21,0,2,1,3,0.16,0.0896,0,20,20,11,afternoon,1.0,0.8463485753419405,0.9127134955483888,1,0.014336,0.7395999999999999
2011-01-11,254,1,0,1,22,0,2,1,3,0.16,0.1045,1,28,29,11,night,0.9655172413793104,0.8437551432947441,0.9127134955483888,1,0.01672,0.8649000000000001
2011-01-11,255,1,0,1,23,0,2,1,3,0.16,0.0896,1,18,19,11,night,0.9473684210526315,0.8388922846577078,0.9127134955483888,1,0.014336,0.8649000000000001
2011-01-12,256,1,0,1,0,0,3,1,2,0.16,0.0896,0,7,7,12,night,1.0,0.8163168826313831,0.9127134955483888,0,0.014336,0.7395999999999999
2011-01-12,257,1,0,1,1,0,3,1,2,0.16,0.1045,0,6,6,12,night,1.0,0.8018548480591745,0.9127134955483888,0,0.01672,0.7395999999999999
2011-01-12,258,1,0,1,2,0,3,1,1,0.14,0.1343,0,1,1,12,night,1.0,0.7990380385685414,0.9127134955483888,0,0.018802000000000003,0.7395999999999999
2011-01-12,259,1,0,1,5,0,3,1,1,0.14,0.1642,0,5,5,12,night,1.0,0.9090063926361744,0.9127134955483888,0,0.022988000000000005,0.7395999999999999
2011-01-12,260,1,0,1,6,0,3,1,1,0.12,0.1343,0,16,16,12,morning,1.0,0.9054121705685394,0.9127134955483888,0,0.016116,0.8649000000000001
2011-01-12,261,1,0,1,7,0,3,1,1,0.14,0.1343,0,54,54,12,morning,1.0,0.9052410889673277,0.9127134955483888,1,0.018802000000000003,0.4760999999999999
2011-01-12,262,1,0,1,8,0,3,1,1,0.16,0.1642,3,125,128,12,morning,0.9765625,0.8967975977869581,0.9127134955483888,1,0.026272000000000004,0.34809999999999997
2011-01-12,263,1,0,1,9,0,3,1,1,0.16,0.3284,3,78,81,12,morning,0.9629629629629629,0.854061979877075,0.9127134955483888,1,0.05254400000000001,0.34809999999999997
2011-01-12,264,1,0,1,10,0,3,1,1,0.18,0.2239,0,39,39,12,midday,1.0,0.7610313538911803,0.9127134955483888,1,0.040302,0.30250000000000005
2011-01-12,265,1,0,1,11,0,3,1,1,0.2,0.3881,3,32,35,12,midday,0.9142857142857143,0.7484355684678509,0.9127134955483888,1,0.07762000000000001,0.2601
2011-01-12,266,1,0,1,12,0,3,1,1,0.2,0.5821,3,52,55,12,midday,0.9454545454545454,0.7706762783326729,0.9127134955483888,1,0.11642,0.22089999999999999
2011-01-12,267,1,0,1,13,0,3,1,1,0.22,0.3582,0,49,49,12,midday,1.0,0.7616378079174793,0.9127134955483888,1,0.078804,0.1936
2011-01-12,268,1,0,1,14,0,3,1,1,0.2,0.3284,0,44,44,12,midday,1.0,0.7343085608927046,0.9127134955483888,1,0.06568,0.22089999999999999
2011-01-12,269,1,0,1,15,0,3,1,1,0.2,0.4179,1,48,49,12,midday,0.9795918367346939,0.7443709615117798,0.9127134955483888,1,0.08358,0.22089999999999999
2011-01-12,270,1,0,1,16,0,3,1,1,0.22,0.3284,5,63,68,12,midday,0.9264705882352942,0.7915030545157116,0.9127134955483888,1,0.072248,0.1936
2011-01-12,271,1,0,1,17,0,3,1,1,0.2,0.3582,0,139,139,12,midday,1.0,0.8218719530675913,0.9127134955483888,1,0.07164000000000001,0.22089999999999999
2011-01-12,272,1,0,1,18,0,3,1,1,0.2,0.5224,2,135,137,12,afternoon,0.9854014598540146,0.841917754177425,0.9127134955483888,1,0.10448,0.22089999999999999
2011-01-12,273,1,0,1,19,0,3,1,1,0.18,0.4179,1,82,83,12,afternoon,0.9879518072289156,0.8453556597500091,0.9127134955483888,1,0.075222,0.22089999999999999
2011-01-12,274,1,0,1,20,0,3,1,1,0.16,0.3284,2,54,56,12,afternoon,0.9642857142857143,0.8440735162678698,0.9127134955483888,1,0.05254400000000001,0.25
2011-01-12,275,1,0,1,21,0,3,1,1,0.16,0.3284,0,57,57,12,afternoon,1.0,0.8463485753419405,0.9127134955483888,1,0.05254400000000001,0.30250000000000005
2011-01-12,276,1,0,1,22,0,3,1,1,0.16,0.4478,1,32,33,12,night,0.9696969696969697,0.8437551432947441,0.9127134955483888,1,0.071648,0.30250000000000005
2011-01-12,277,1,0,1,23,0,3,1,1,0.14,0.4179,1,19,20,12,night,0.95,0.8388922846577078,0.9127134955483888,1,0.058506,0.34809999999999997
2011-01-13,278,1,0,1,0,0,4,1,1,0.14,0.2836,1,6,7,13,night,0.8571428571428571,0.8163168826313831,0.9127134955483888,0,0.039704,0.34809999999999997
2011-01-13,279,1,0,1,1,0,4,1,1,0.14,0.2836,0,2,2,13,night,1.0,0.8018548480591745,0.9127134955483888,0,0.039704,0.25
2011-01-13,280,1,0,1,2,0,4,1,1,0.14,0.3582,0,2,2,13,night,1.0,0.7990380385685414,0.9127134955483888,0,0.050148000000000005,0.25
2011-01-13,281,1,0,1,3,0,4,1,1,0.14,0.3284,0,3,3,13,night,1.0,0.8173170279753528,0.9127134955483888,0,0.04597600000000001,0.25
2011-01-13,282,1,0,1,4,0,4,1,1,0.14,0.2537,0,4,4,13,night,1.0,0.8342918234201965,0.9127134955483888,0,0.035518,0.25
2011-01-13,283,1,0,1,5,0,4,1,1,0.14,0.2985,0,3,3,13,night,1.0,0.9090063926361744,0.9127134955483888,0,0.04179,0.25
2011-01-13,284,1,0,1,6,0,4,1,1,0.12,0.1343,0,28,28,13,morning,1.0,0.9054121705685394,0.9127134955483888,0,0.016116,0.2916
2011-01-13,285,1,0,1,7,0,4,1,1,0.12,0.1343,0,72,72,13,morning,1.0,0.9052410889673277,0.9127134955483888,1,0.016116,0.2916
2011-01-13,286,1,0,1,8,0,4,1,1,0.14,0.194,5,197,202,13,morning,0.9752475247524752,0.8967975977869581,0.9127134955483888,1,0.027160000000000004,0.25
2011-01-13,287,1,0,1,9,0,4,1,1,0.14,0.3284,2,137,139,13,morning,0.9856115107913669,0.854061979877075,0.9127134955483888,1,0.04597600000000001,0.25
2011-01-13,288,1,0,1,10,0,4,1,2,0.16,0.3582,2,36,38,13,midday,0.9473684210526315,0.7610313538911803,0.9127134955483888,1,0.057312,0.25
2011-01-13,289,1,0,1,11,0,4,1,2,0.2,0.4478,4,33,37,13,midday,0.8918918918918919,0.7484355684678509,0.9127134955483888,1,0.08956,0.1936
2011-01-13,290,1,0,1,12,0,4,1,1,0.2,0.4179,3,49,52,13,midday,0.9423076923076923,0.7706762783326729,0.9127134955483888,1,0.08358,0.1936
2011-01-13,291,1,0,1,13,0,4,1,1,0.22,0.4478,2,81,83,13,midday,0.9759036144578314,0.7616378079174793,0.9127134955483888,1,0.09851599999999999,0.16809999999999997
2011-01-13,292,1,0,1,14,0,4,1,1,0.22,0.3881,3,39,42,13,midday,0.9285714285714286,0.7343085608927046,0.9127134955483888,1,0.085382,0.16809999999999997
2011-01-13,293,1,0,1,15,0,4,1,1,0.24,0.2985,5,55,60,13,midday,0.9166666666666666,0.7443709615117798,0.9127134955483888,1,0.07164,0.1444
2011-01-13,294,1,0,1,16,0,4,1,1,0.24,0.3582,2,76,78,13,midday,0.9743589743589743,0.7915030545157116,0.9127134955483888,1,0.085968,0.1444
2011-01-13,295,1,0,1,17,0,4,1,1,0.2,0.2836,4,158,162,13,midday,0.9753086419753086,0.8218719530675913,0.9127134955483888,1,0.056720000000000007,0.16000000000000003
2011-01-13,296,1,0,1,18,0,4,1,1,0.2,0.3284,3,141,144,13,afternoon,0.9791666666666666,0.841917754177425,0.9127134955483888,1,0.06568,0.16000000000000003
2011-01-13,297,1,0,1,19,0,4,1,1,0.16,0.2537,1,98,99,13,afternoon,0.98989898989899,0.8453556597500091,0.9127134955483888,1,0.040591999999999996,0.22089999999999999
2011-01-13,298,1,0,1,20,0,4,1,1,0.16,0.2239,0,64,64,13,afternoon,1.0,0.8440735162678698,0.9127134955483888,1,0.035824,0.22089999999999999
2011-01-13,299,1,0,1,21,0,4,1,1,0.14,0.2985,0,40,40,13,afternoon,1.0,0.8463485753419405,0.9127134955483888,1,0.04179,0.2116
2011-01-13,300,1,0,1,22,0,4,1,1,0.14,0.3284,0,30,30,13,night,1.0,0.8437551432947441,0.9127134955483888,1,0.04597600000000001,0.2116
2011-01-13,301,1,0,1,23,0,4,1,1,0.12,0.194,1,14,15,13,night,0.9333333333333333,0.8388922846577078,0.9127134955483888,1,0.02328,0.25
2011-01-14,302,1,0,1,0,0,5,1,1,0.12,0.194,0,14,14,14,night,1.0,0.8163168826313831,0.9127134955483888,0,0.02328,0.25
2011-01-14,303,1,0,1,1,0,5,1,1,0.1,0.1642,0,5,5,14,night,1.0,0.8018548480591745,0.9127134955483888,0,0.01642,0.2916
2011-01-14,304,1,0,1,2,0,5,1,1,0.1,0.1343,0,1,1,14,night,1.0,0.7990380385685414,0.9127134955483888,0,0.013430000000000001,0.2916
2011-01-14,305,1,0,1,3,0,5,1,1,0.1,0.1045,0,1,1,14,night,1.0,0.8173170279753528,0.9127134955483888,0,0.010450000000000001,0.2916
2011-01-14,306,1,0,1,5,0,5,1,1,0.1,0.0896,0,8,8,14,night,1.0,0.9090063926361744,0.9127134955483888,0,0.008960000000000001,0.2916
2011-01-14,307,1,0,1,6,0,5,1,1,0.1,0.0,0,17,17,14,morning,1.0,0.9054121705685394,0.9127134955483888,0,0.0,0.2916
2011-01-14,308,1,0,1,7,0,5,1,1,0.1,0.1642,0,70,70,14,morning,1.0,0.9052410889673277,0.9127134955483888,1,0.01642,0.5476
2011-01-14,309,1,0,1,8,0,5,1,1,0.12,0.0,2,156,158,14,morning,0.9873417721518988,0.8967975977869581,0.9127134955483888,1,0.0,0.4624000000000001
2011-01-14,310,1,0,1,9,0,5,1,1,0.14,0.1343,0,117,117,14,morning,1.0,0.854061979877075,0.9127134955483888,1,0.018802000000000003,0.4760999999999999
2011-01-14,311,1,0,1,10,0,5,1,1,0.18,0.194,4,40,44,14,midday,0.9090909090909091,0.7610313538911803,0.9127134955483888,1,0.03492,0.30250000000000005
2011-01-14,312,1,0,1,11,0,5,1,1,0.18,0.2836,6,47,53,14,midday,0.8867924528301887,0.7484355684678509,0.9127134955483888,1,0.051048,0.2601
2011-01-14,313,1,0,1,12,0,5,1,1,0.2,0.2537,2,59,61,14,midday,0.9672131147540983,0.7706762783326729,0.9127134955483888,1,0.05074,0.1936
2011-01-14,314,1,0,1,13,0,5,1,1,0.22,0.3881,4,73,77,14,midday,0.948051948051948,0.7616378079174793,0.9127134955483888,1,0.085382,0.1369
2011-01-14,315,1,0,1,14,0,5,1,1,0.22,0.2836,5,59,64,14,midday,0.921875,0.7343085608927046,0.9127134955483888,1,0.062392,0.16809999999999997
2011-01-14,316,1,0,1,15,0,5,1,1,0.24,0.1642,9,59,68,14,midday,0.8676470588235294,0.7443709615117798,0.9127134955483888,1,0.039408,0.1444
2011-01-14,317,1,0,1,16,0,5,1,1,0.22,0.1045,3,87,90,14,midday,0.9666666666666667,0.7915030545157116,0.9127134955483888,1,0.02299,0.16809999999999997
2011-01-14,318,1,0,1,17,0,5,1,1,0.22,0.1642,4,155,159,14,midday,0.9748427672955975,0.8218719530675913,0.9127134955483888,1,0.036124,0.16809999999999997
2011-01-14,319,1,0,1,18,0,5,1,1,0.2,0.0,5,134,139,14,afternoon,0.9640287769784173,0.841917754177425,0.9127134955483888,1,0.0,0.22089999999999999
2011-01-14,320,1,0,1,19,0,5,1,1,0.16,0.0896,3,89,92,14,afternoon,0.967391304347826,0.8453556597500091,0.9127134955483888,1,0.014336,0.34809999999999997
